"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"indole_3_carboxylic_acid",-0.262236250647246,0.273160612309135,0.337051414255898,0.472303846236972,0.279420720863326,0.553741391267904
"indole_3_lactic_acid",0.0538562219828708,0.281549822629107,0.848302412096156,0.0714492981067165,0.718194414948802,0.143757976495308
"indole_3_propanoic_acid",-0.000501542465457988,0.274910602344808,0.998544353093787,0.000632639980973488,0.997990105388234,0.000873764520837915
"indoxyl_sulfate",-0.284661987544882,0.291256753510634,0.328392170089152,0.483607206386987,0.49738916481334,0.303303679687375
"inosine",-0.277359873949892,0.284525613269797,0.329651968467947,0.481944326587304,0.620687511247771,0.207126992895164
"keto_isocaproic_acid__kic_",-0.202324712149386,0.293226014495286,0.490196842096266,0.309629490849309,0.515776718644359,0.287538265130379
"kynurenic_acid",-0.224942926285237,0.276090616826475,0.415219374409472,0.381722390220256,0.705011255198726,0.15180394963033
"kynurenine",0.029970894991601,0.273977307327143,0.912891667361055,0.0395807570317437,0.657205701706557,0.182298677420552
"lactic_acid",0.0965163191983213,0.279902205701826,0.73022851282354,0.136541213401947,0.910299755420373,0.0408155739551719
"maleic_acid",-0.185601228482338,0.27838556350253,0.504960168164872,0.296742878175309,0.80069315491722,0.0965338842371618
"malic_acid",0.400509617366877,0.289729896589032,0.166862677135049,0.777640792900992,0.38279235878529,0.417036740097141
"malonic_acid",0.050578177655885,0.292124775977445,0.862542207765338,0.064219643905614,0.594926921906128,0.225536377737124
"orotic_acid",0.645744613511044,0.294433889462517,0.0282948786975028,1.54829216358121,0.0791308104928566,1.10165438601301
"oxalic_acid",0.102365160656206,0.284379438977903,0.718877210190498,0.143345284152262,0.891147352977795,0.050050478573629
"oxaloacetic_acid",0.162099147891622,0.287781878259457,0.57325045329784,0.241655593179493,0.0847730934616181,1.07174196867945
"pantothenic_acid",-0.251827050781463,0.272903390658926,0.356127098881415,0.448394978173862,0.209283762107138,0.679264466361918
"phosphocreatine__pcr_",0.287601408729805,0.283837721560507,0.310935989850657,0.507329006844111,0.154710952981935,0.810478938716742
"pseudouridine",-0.138713669712868,0.292594678405384,0.635441922826074,0.196924136296053,0.314004155077928,0.50306460506221
"pyroglutamic_acid",-0.12816311762987,0.262924227874495,0.625937574042601,0.203468977653323,0.28882238172174,0.539369155002636
"pyruvic_acid",-0.0330844515438816,0.285983337470766,0.907900894512413,0.041961556011352,0.891804949801809,0.0497301215068798
"salicylic_acid",-0.242065089483714,0.289401852292331,0.402911684662776,0.394790137647654,0.646278698766168,0.189580158112241
"simvastatin",-0.0796655395362748,0.27561786489964,0.772548124891878,0.112074457244241,0.607988007868744,0.216104986792715
"succinic_acid",0.235720327935705,0.287532839074514,0.412328333587297,0.384756821158316,0.714450529357191,0.146027837651188
"taurocholic_acid",-0.163911980717837,0.263251952485085,0.533519159273087,0.272849979956151,0.582106153299391,0.234997809871885
"taurodeoxycholic_acid",0.106579367278064,0.272929571950605,0.696165854590765,0.157287281721762,0.585274644766105,0.23264028995841
"udp_glcnac",-0.40863154815166,0.281554550260228,0.146685042945994,0.833614167664465,0.180133554610645,0.744405380878979
"udp_glucose____galactose",-0.480884994336022,0.301963414074206,0.111266263745642,0.953636495054933,0.235156449243924,0.628643106083793
"uracil",-0.493265700869488,0.288083173723511,0.0868536205500109,1.06121207298985,0.230334210136047,0.637641554133356
"uric_acid",-0.241377049580395,0.280986348815617,0.390321321435072,0.408577724586842,0.430247668377375,0.366281474547372
"warfarin",-0.705390899775494,0.398170393846785,0.0764642213588064,1.11654172956798,0.000466707691938498,3.33095504132844
"xanthine",0.0245731296602654,0.280391320372082,0.930163845604445,0.0314405450219165,0.864016748272095,0.0634778389890994
"xanthosine",-0.42851820833871,0.28288898726761,0.129824877931933,0.886642077078855,0.317208610837369,0.498655031983703
"xanthurenic_acid",0.151078407516619,0.277318236544829,0.585902408308114,0.232174716853765,0.600800649099035,0.221269606796203
