"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"lpc226_4",-0.162831593401737,0.230776616443038,0.480448749871213,0.318352932314299,0.0593577435186056,1.22652261709636
"lpc204_5",-0.190058384470009,0.223420670379025,0.394949900150961,0.403457991634154,0.0735173179440251,1.13361034524758
"lpc182_2",0.0461883068380587,0.226224789048911,0.838220682897469,0.076641627256148,0.251769492416624,0.598996895665047
"lpe226_16",-0.0935372146210851,0.234482255955567,0.689959841424603,0.161176186299333,0.478328097359156,0.32027410758792
"lpe204_20",0.0260969407075948,0.224625419192334,0.907510029962688,0.042148566365263,0.943753124905345,0.025141597347496
"lpe182_17",0.0972275358575231,0.227957217973018,0.669731460076672,0.174099299963639,0.910808921527928,0.040572724047921
"lpe182_21",0.0407825803570261,0.228035216711725,0.858060711522796,0.0664819828429758,0.965595174561103,0.0152049132366415
"lpc225_7",-0.191088704015371,0.225479003020073,0.396728226835792,0.401506898787467,0.286804055424694,0.542414712013602
"lpc225_10",-0.361419566773607,0.224829734155298,0.107939105130377,0.966821186776181,0.130912973765941,0.883017311770437
"pg364_pg182182_47",-0.225576678841081,0.2454818881136,0.358140694844751,0.445946328129751,0.388649870467999,0.410441472703233
"lpe225_23",0.11183891191867,0.225453371479791,0.619850475841216,0.207713061064256,0.561736549494634,0.250467317752081
"lpc203_9",-0.193876949733155,0.230191176510935,0.399651845549369,0.398318177164124,0.0518458875747329,1.28528568622638
"lpc160_11",0.00407011422364839,0.223139079925272,0.985447187318293,0.00636664573343287,0.136725868500448,0.864149309249692
"lpe160_24",0.0942702048331176,0.220494403454917,0.668985965998966,0.174582992774983,0.708739022383865,0.149513654808079
"lpc181_13",0.00996314575689099,0.225018026730929,0.964683525018753,0.0156151383457889,0.199062491192535,0.701010565199796
"lpe181_25",-0.160631564525686,0.225562417354977,0.476379336836148,0.322047084495431,0.745005522493561,0.127840507950243
"lpe224_27",-0.103815176416633,0.226760920713316,0.647083376342018,0.189039757117471,0.898059303505087,0.0466949836727579
"lpc170_14",0.136729107000278,0.229434708702945,0.55121593125117,0.258678238933363,0.643477988204631,0.191466304648901
"lpc180_15",0.0521786558618155,0.221091570503379,0.81342900172654,0.0896803474646682,0.193452580724384,0.713425472265386
"pi406pi18226_70",-0.344009724049865,0.231865897832153,0.137899639800519,0.86043686821756,0.0624244713296597,1.20464512698356
"smd182160_76",-0.32300863157514,0.228927226209939,0.158254512114105,0.80064389863559,0.0574183816897045,1.24094905205434
"pi385_pi181204_65",-0.300192617045133,0.226676266295274,0.185395759879239,0.731900202673218,0.382018917172504,0.417915130752653
"pi363_pi181182_64",-0.20327045580477,0.222025405506657,0.359914556503809,0.443800588241677,0.248724905939352,0.604280724700084
"pi363_pi180183_68",-0.0340335681625332,0.222158061468308,0.878244273605709,0.0563846732462125,0.795943977729361,0.0991174988693882
"pc408_pc182226_6",-0.259492929714986,0.231115938788361,0.261529882855897,0.582478680724242,0.0380174346269856,1.42001719217687
"pi384_pi180204_72",-0.213129550826954,0.237852850771136,0.370222682804852,0.431536976411859,0.233056027000699,0.632539661410647
"pi362_pi180182_71",-0.204235089630469,0.225143967637437,0.364337486312121,0.438496142343176,0.61504823096185,0.211090826307061
"smd181160_77",0.062880142861734,0.22419136035072,0.779112859988241,0.10839962715426,0.9587066912418,0.0183142414831533
"pc343_pc161182_1",-0.0247454565204464,0.222400929810275,0.911406148140815,0.0402880460908269,0.815926159380586,0.0883491427468706
"pc343_pc160183_8",0.00271997360415817,0.222302041619997,0.990237737898132,0.0042605267536616,0.83468151871085,0.0784792024215488
"pc365_3",-0.0971583051386301,0.230272553316664,0.673077992562229,0.17193460921303,0.402785057596428,0.394926649150662
"pc332_pc150182_7",-0.197097161286552,0.22363508247809,0.378137166677313,0.422350634222792,0.52554528813399,0.27938985330041
"pc321_pc160161_11",0.128660525644471,0.224417025968458,0.566434814257574,0.246850061859064,0.731043614444439,0.136056712033235
"pc322_pc140182_24",0.00492224877769464,0.226548613069862,0.982665630682518,0.0075942333913013,0.990815132254947,0.00400736925955806
"pc386_9",-0.083413044372812,0.234137802223924,0.721648705419815,0.141674163130697,0.340383304371003,0.46803174998982
"smd181250_",-0.109035521202712,0.231126770897477,0.63710071251163,0.195791909217604,0.199849575802601,0.699296769229171
"pi383_pi180203_74",0.0885405878386774,0.220977124215477,0.688657491246756,0.161996723877952,0.855616303743191,0.0677209485532429
"pg386_pg182204_43",0.339371525565369,0.237212409422447,0.152526207852506,0.816655527151169,0.345144355519314,0.461999224656842
"pc364_10",-0.249429558265866,0.227841910418363,0.273626894666977,0.562841218240589,0.443829530033914,0.352783805519681
