"metabolite","estimate","std_err","wald_p","log_wald_p"
"dg342_dg16018290",-0.187925804498834,0.17273194357763,0.276611848420506,0.558129221213557
"pc394_pc190204_33",-0.395430125763632,0.181886728344912,0.0297016759855831,1.52721904392339
"dg363_dg18118292",-0.12227152224862,0.172916067039315,0.479495095928652,0.319215830249348
"dg362_dg18128193",-0.1846249196605,0.173478524270772,0.287214417119193,0.541793763879037
"pc4210_pc204226_2",-0.170409865591612,0.17475705539262,0.329498565708717,0.482146471528683
"tg5811tg160_205_226_19",-0.110991098935454,0.174622644651863,0.525033637641014,0.279812871500907
"tg5812tg182_205_205_1",-0.0883686422247489,0.174924079884814,0.613430426681522,0.21223468643608
"tg5811tg183_204_204_7",-0.0255203924357153,0.174647965004228,0.883822898451978,0.0536347507455386
"tg6214tg182_226_226_15",-0.102307479768791,0.173091383206539,0.554479883802275,0.256114205172426
"tg548_6",-0.0758249408098604,0.170691753103025,0.656882473943812,0.182512325239915
"tg6012tg160_226_226_29",-0.438225785392871,0.177941168186348,0.0137873479097758,1.86051926529042
"tg569tg182_182_205_11",-0.144592607002909,0.173424601677384,0.404422378749025,0.393164820691549
"tg526_17",-0.0592280724851319,0.169812984782785,0.727251385974971,0.138315442414065
"tg548tg140_182_226_10",-0.104743802381616,0.169100734129723,0.535641945938645,0.271125420875126
"tg526tg161_182_183_18",-0.0571528406183001,0.169643706740135,0.736192837162723,0.133008412365904
"tg462tg120_160_181_8",0.127477094088098,0.171471228036414,0.457220543304891,0.339874264620767
"tg526tg182_182_183_16",-0.0309184930827486,0.171337521295327,0.856796384034724,0.0671223750392725
"tg5811tg182_203_204_9",0.0418339205433337,0.173370979785773,0.809324832003982,0.0918771342190176
"tg547tg160_182_205_27",0.00471751766551336,0.171251449329692,0.978023202020152,0.00965084215534781
"tg569tg161_182_226_12",-0.150187257632008,0.169526895111281,0.375660667485084,0.425204274163159
"tg483tg141_160_182_14",0.0470994783952272,0.169574862562424,0.781204002549911,0.107235540242239
"tg5810tg182_182_226_23",-0.0794361688198715,0.17392384879294,0.647865416952245,0.188515202069897
