"metabolite","estimate","std_err","wald_p","log_wald_p"
"tg526tg182_182_183_16",0.101405410182747,0.102667225965471,0.323294865352836,0.490401192903563
"tg5811tg182_203_204_9",0.00651135007974138,0.103465289391011,0.949820095132066,0.0223586463852396
"tg547tg160_182_205_27",0.103531535176532,0.102821644855931,0.31398086432755,0.503096819347776
"tg569tg161_182_226_12",-0.0535601313630876,0.101729603665775,0.598544299972687,0.222903700693337
"tg483tg141_160_182_14",0.0184875391617368,0.102216539512026,0.856472430172312,0.0672866124027811
"tg5810tg182_182_226_23",-0.00862180161275726,0.103337544375903,0.933506939898166,0.0298824490611533
"tg569tg160_183_226_13",-0.0557614235622947,0.10166835902255,0.583373418120653,0.234053363741076
"tg504tg161_161_182_21",-0.0390894083648127,0.102540505883489,0.703047848277508,0.153015116607858
"tg504tg160_161_183_22",-0.00826319112772316,0.102430521877715,0.935703456657517,0.0288617661579993
"tg5810tg160_204_226_24",0.00959155861389469,0.103882421579827,0.926435129887602,0.0331849851072814
"tg525tg161_182_182_26",0.0707449170674669,0.102303349373392,0.489238172361206,0.310479664883763
"tg568tg181_182_205_28",0.0562953563984783,0.103666382582647,0.587099844554632,0.231288034609689
"tg525tg160_182_183_30",0.0772840951697801,0.102441118303629,0.450594331264771,0.346214276251592
"tg546tg182_182_182_32",0.105797834601839,0.103133105545797,0.304968061301303,0.515745641069308
"tg6011tg181_204_226_35",-0.0669211382414237,0.101290009995852,0.508812141628317,0.293442533799768
"tg568tg160_182_226_34",-0.0755833506181099,0.101396312640491,0.456014809840168,0.341021052670172
"tg482tg140_160_182_33",0.00883001054569628,0.102249758629397,0.931182409447035,0.0309652366807021
"tg589tg181_182_226_38",-0.0535355328787504,0.102410575871836,0.601145490560766,0.221020406365122
"tg589tg182_182_225_39",-0.00622731852841108,0.102715828139647,0.951656533681223,0.0215197663652128
"tg503tg160_161_182_36",0.010848023810545,0.102179105822571,0.91545004970415,0.0383653474078058
"tg546tg160_182_204_40",-0.0314876426279257,0.102620804149507,0.758969053904263,0.119775931604659
"tg567tg160_182_225_42",0.0640001994739057,0.102766987101455,0.533435656567965,0.272917958025313
"tg524tg160_182_182_41",0.0616486644314301,0.102704475226093,0.548337668677666,0.260951918740033
"tg545tg181_182_182_44",0.0916011238581247,0.103307111256983,0.375247171888084,0.42568257220402
"tg545tg160_181_204_52",0.0568683071589846,0.103057866277795,0.58107889447175,0.235764898405514
"tg513tg160_171_182_45",0.0942341569070433,0.102277887255602,0.356865553108054,0.447495370836966
"tg567tg160_181_226_46",-0.13738626769277,0.101030852221316,0.173879077579046,0.759752672388451
"tg434tg170_182_182_47",0.10602662801633,0.102930804608141,0.30297398149022,0.518594665822458
"tg588tg181_203_204_43",-0.0616539828736612,0.102234882216956,0.546467377383892,0.262435759139791
"tg588tg181_181_226_48",-0.0572865911326066,0.101935378479178,0.574123315103151,0.240994816109144
"tg502tg160_161_181_49",0.0160752614053285,0.102771296564191,0.87570369757148,0.0576428165233383
"tg502tg160_160_182_50",0.0160752614053285,0.102771296564191,0.87570369757148,0.0576428165233383
"tg566tg180_182_204_59",0.0591120396292323,0.102753692540213,0.565102633915734,0.247872668472048
"tg588tg180_204_204_55",0.0529575186550319,0.101537358663058,0.601978819447912,0.220418789072274
"tg566tg160_181_225_53",0.0670898300054277,0.10322832101596,0.51574590345473,0.2875642129216
"tg566tg181_181_204_60",0.0082445821343717,0.101292617787243,0.935128849818048,0.0291285443044192
"tg523tg160_181_182_54",0.0284880703286715,0.102468790362187,0.780999274140667,0.107349369755029
"tg587tg181_182_224_56",-0.000464772171266635,0.101272111613117,0.996338249177525,0.00159319690479818
"tg544tg180_182_182_58",0.0651106247943666,0.102853174278159,0.526704656614591,0.278432842012595
"tg544tg181_181_182_57",-0.00134567479900031,0.102784297132517,0.989554216901124,0.00456040615092905
"tg512tg160_171_181_61",-0.0222839983341427,0.101796061491122,0.826721514738655,0.0826407600730934
"tg512tg160_170_182_62",-0.00703502296143885,0.102443445371809,0.945250499020577,0.0244530846908159
"tg587tg180_181_226_69",-0.0819114001136027,0.100638412190192,0.415692013936556,0.381228318858233
"tg565tg182_182_201_64",0.111839069147894,0.103266829940937,0.27880372801741,0.55470142337688
"tg587tg181_181_225_70",-0.0333334165011494,0.101527160714266,0.742669581546329,0.129204363666353
"tg533tg170_181_182_66",0.0434957068315253,0.102296779554724,0.670697182020875,0.173473518372864
