"metabolite","estimate","std_err","wald_p","log_wald_p"
"dg386_dg18320389",0.0166712256653716,0.128761588555944,0.896982917841337,0.0472158275890036
"dg386_dg18220488",-0.0207355607965293,0.128766430352338,0.872067922029079,0.0594496882169174
"pe361_pe180181_47",0.0179161664364448,0.129861365688768,0.890269033690327,0.0504787324660493
"smd181220_",-0.0551875504851195,0.13059935989467,0.672608018485361,0.172237959556043
"smd181241_",0.0336675579538397,0.128278545987372,0.792969399416206,0.100743571725403
"dg385_dg18220391",-0.0163320432516394,0.128478723189457,0.89884648198052,0.0463144770343088
"dg342_dg16018290",0.00452476834262296,0.126614065225627,0.971492310151454,0.0125606327090858
"pc394_pc190204_33",-0.0322595077702496,0.126383382380782,0.798529102189962,0.0977092514851753
"dg363_dg18118292",0.0450086424800654,0.127929207615465,0.724969807404575,0.139680079981598
"dg362_dg18128193",-0.00783747312122902,0.127488017569041,0.950980004080254,0.0218286147228433
"pc4210_pc204226_2",0.00982126189999754,0.125957970117736,0.937849902462405,0.0278666624188175
"tg5811tg160_205_226_19",0.0368526292073314,0.12664560976174,0.771058827345768,0.112912486518395
"tg5812tg182_205_205_1",0.0126610836518145,0.128774242360604,0.921678196538885,0.0354206861727308
"tg5811tg183_204_204_7",0.00673421162142768,0.129078746297216,0.958392166340731,0.0184567447553664
"tg6214tg182_226_226_15",0.0456562420086246,0.128715433675214,0.722809242038986,0.14097630306618
"tg548_6",0.0212970251113456,0.128587866392406,0.868454154405037,0.061253102967532
"tg6012tg160_226_226_29",0.211612574563821,0.127920969695842,0.0980778223189905,1.00842918562078
"tg569tg182_182_205_11",0.0341113961596578,0.128829470143621,0.791179369101068,0.10172504598416
"tg526_17",0.145762210816957,0.128958042267378,0.258346778408306,0.587796949749127
"tg548tg140_182_226_10",-0.0298058706326791,0.127300808422886,0.814878370723523,0.0889072095000328
"tg526tg161_182_183_18",0.120820449390833,0.129432802314453,0.350582092220912,0.45521027149456
"tg462tg120_160_181_8",0.039270559512758,0.127968876696456,0.75893786151238,0.119793780767261
"tg526tg182_182_183_16",0.17469210643686,0.129023209203923,0.175749529981382,0.755105827769107
"tg5811tg182_203_204_9",-0.011591870843732,0.128840689919994,0.928310598410555,0.0323066912304688
"tg547tg160_182_205_27",0.159115682144373,0.128853565881857,0.21688386108917,0.663772763802735
"tg569tg161_182_226_12",0.00789234178609382,0.127742015760173,0.950735287392164,0.0219403865620144
"tg483tg141_160_182_14",-0.0059742727803987,0.128613148548891,0.962950395230336,0.0163960842488917
"tg5810tg182_182_226_23",0.0329182472251313,0.129079320661897,0.798705026047701,0.097613582654151
"tg569tg160_183_226_13",0.00821790964504404,0.127648483356471,0.948668276655543,0.0228856219278008
"tg504tg161_161_182_21",0.00526400864960726,0.129803603675197,0.967651743429539,0.0142809165760829
"tg504tg160_161_183_22",0.0478274938303285,0.130042858668968,0.713035383507028,0.146888918281984
"tg5810tg160_204_226_24",0.0189974315033657,0.129224429912585,0.883123222854768,0.0539786947551587
"tg525tg161_182_182_26",0.151407438552386,0.128868931819905,0.240036804166164,0.619722164034918
"tg568tg181_182_205_28",0.0902734970906643,0.128642840826391,0.482842923015504,0.316194129626499
"tg525tg160_182_183_30",0.154126219040344,0.12886535341424,0.231686698127689,0.635098899725676
"tg546tg182_182_182_32",0.149759697457559,0.129043764692916,0.245831392841483,0.60936265819785
"tg6011tg181_204_226_35",-0.026810536010113,0.126736603128027,0.832461767446357,0.0796357032491037
"tg568tg160_182_226_34",-0.00349216606873586,0.126440582806028,0.977966004851125,0.00967624149273542
"tg482tg140_160_182_33",-0.00128228856222833,0.127959121914663,0.992004469026447,0.00348637132449716
"tg589tg181_182_226_38",-0.0203304446778148,0.127883443602067,0.873687497024904,0.0586438792498323
"tg589tg182_182_225_39",0.0355780844426466,0.128148631895227,0.781295323480504,0.107184775194698
"tg503tg160_161_182_36",0.0474962613398259,0.128109184852193,0.710825018550741,0.148237294953234
"tg546tg160_182_204_40",0.0142355693611607,0.127572592169279,0.911150093755975,0.0404100758033577
"tg567tg160_182_225_42",0.132935477108349,0.12802672138314,0.29911102462643,0.524167579458866
"tg524tg160_182_182_41",0.176438711292208,0.128803195491461,0.170739417348082,0.767666204951035
"tg545tg181_182_182_44",0.127204260323315,0.129161670278556,0.324700079054458,0.48851760563667
"tg545tg160_181_204_52",0.0761350472506145,0.128318123445746,0.552960038257631,0.257306253489698
"tg513tg160_171_182_45",0.115139588950081,0.12801533016006,0.368428820868778,0.433646403842476
"tg567tg160_181_226_46",-0.0672951272109688,0.125601786304169,0.592109493756231,0.22759797547789
"tg434tg170_182_182_47",0.180756771070901,0.129541948660128,0.162909360231113,0.788053961855173
"tg588tg181_203_204_43",-0.0770049245994448,0.127726501253593,0.546582419660701,0.262344341115977
"tg588tg181_181_226_48",-0.0250872394119979,0.127047579074016,0.843464966370685,0.0739329512821666
"tg502tg160_161_181_49",0.0439659585077086,0.128239981331821,0.731717873891782,0.135656336195578
"tg502tg160_160_182_50",0.0439659585077086,0.128239981331821,0.731717873891782,0.135656336195578
"tg566tg180_182_204_59",0.163191897377733,0.128702762159451,0.204806843763305,0.688655535201192
"tg588tg180_204_204_55",0.0883170719616522,0.126786879045317,0.486066328737676,0.313304462755765
"tg566tg160_181_225_53",0.142112158151059,0.129380564387012,0.27202801967088,0.565386360077138
"tg566tg181_181_204_60",0.019154991554963,0.126097181646987,0.879260618791804,0.0558823780239997
"tg523tg160_181_182_54",0.116271369944789,0.128327323429267,0.36490774451235,0.437816919416148
"tg587tg181_182_224_56",0.0658643090446211,0.125778205772638,0.600518947355583,0.22147328534324
"tg544tg180_182_182_58",0.0879897739717372,0.128556232056958,0.493693699173916,0.306542415481424
"tg544tg181_181_182_57",0.0137120406391737,0.128301087847852,0.914889000767082,0.0386315936696831
"tg512tg160_171_181_61",-0.04096225318247,0.127547925788362,0.748095313964628,0.126043065649212
"tg512tg160_170_182_62",0.00971112039079846,0.128171274957713,0.939604673167907,0.0270548319050875
"tg587tg180_181_226_69",-0.114766538188385,0.126354221709081,0.363723928597445,0.439228126726461
"tg565tg182_182_201_64",0.16487644673036,0.128820876389558,0.200584111091428,0.697703471807191
"tg587tg181_181_225_70",-0.0586082319264151,0.127517040157455,0.645795475732776,0.189905001857062
"tg533tg170_181_182_66",0.0794343132647048,0.128652535774011,0.536949201389085,0.270066799216559
"tg480tg160_160_160_63",0.0064375749934959,0.127861117586842,0.959844927658628,0.0177989258168371
"tg533tg160_182_191_65",0.149840663555853,0.128986258920507,0.245365767824076,0.610186027925771
"tg565tg160_181_224_68",0.106639265444589,0.128302992869545,0.40588787127297,0.391593926061186
"tg501tg160_160_181_67",-0.0111007389451116,0.127689127171415,0.930722651742996,0.0311797161856956
"tg525tg160_181_181_71",-0.0161709084161125,0.126976761334505,0.898660783644282,0.0464042099266936
"tg565tg180_181_204_72",0.122795887553861,0.126312375989958,0.330970767169406,0.480210363377362
"tg543tg181_181_181_74",-0.0230348926042943,0.127769273942929,0.856928775381799,0.0670552734608372
"tg543tg180_181_182_73",-0.022039962409107,0.127689016587972,0.86296069204868,0.0640089859941128
"tg558tg150_182_226_25",0.0441040598783397,0.128446593851238,0.731323914906788,0.135890224548905
"tg564tg181_182_201_75",0.0284849774466675,0.127791802962659,0.823612212299571,0.0842772224049122
"tg531tg170_180_181_83",0.0339695159076866,0.128154069577892,0.790957240489696,0.101846994026119
"tg532tg160_181_191_76",0.0289105670761673,0.128419323798332,0.821881022480133,0.0851910474480267
"tg500tg160_160_180_77",0.0147945894163769,0.129319210370352,0.908917822338106,0.0414753807146988
"tg520tg160_180_180_84",-0.040141495925807,0.128672697403414,0.755066426529332,0.12201483988587
"tg521tg160_180_181_78",-0.0105982617718849,0.128691686243149,0.934365296952995,0.0294832999637997
"tg542tg160_181_201_80",-0.0141405983329117,0.128080522729575,0.912089003882889,0.039962780082577
"tg561tg160_180_201_85",-0.0165714064006162,0.128263720691296,0.897201039081313,0.0471102321164669
"tg563tg180_182_201_82",-0.040863998064017,0.127135964854601,0.747892389554324,0.12616088607243
"tg562tg180_181_201_86",-0.0547696791701902,0.127558780477154,0.667655319466479,0.175447686456995
"tg552tg181_181_190_79",-0.0278275810494271,0.128281399839304,0.828265953541512,0.0818301902563633
"X_pc322_1st",0.0161226124210149,0.13511957114581,0.905020987703374,0.043341349261013
"X_pc332_pc150_182",0.0258146485584925,0.129342461834908,0.841806167994787,0.0747878964588841
"X_pc321_pc160_161",-0.100511861662934,0.131813619042392,0.445743642203788,0.350914842601297
"X_pc322_pc140_182",0.11712504761782,0.134146783763706,0.38260251743281,0.417252176745783
"X_pc374_1st",-0.0133357711738924,0.126655379261434,0.916144280036803,0.038036125579387
"X_pe341_1st",0.127551252168997,0.13320830071021,0.338298645316926,0.470699741297333
"X_ps364_ps160_204",0.104387079849063,0.128375044669024,0.416136919710445,0.380763751846494
"X_pc332_2nd",-0.0886244368876722,0.126369989571784,0.4831100705613,0.315953909432094
"X_pc384_1st",-0.0506178565770522,0.130306623667095,0.697681637118407,0.156342707439512
"X_pc321_2nd",0.078222802704612,0.128582282029629,0.542956544475934,0.265234927776751
"X_pc361_1st",0.0887392454076374,0.128195516750297,0.488800430598289,0.310868420182895
"X_pe341_pe160_181",0.0557992705730104,0.130807000554718,0.669687382306746,0.174127883602535
"X_pc332_3rd",-0.0322464956168844,0.129416707825803,0.803230870904013,0.0951596084589893
"X_pc374_pc170_204",-0.118896616272736,0.12724825079676,0.350114411892345,0.455790011838519
"X_pc384_pc180_224",-0.0363777075151045,0.130833800551918,0.780977677601085,0.107361379225411
"X_pc361_pc180_181",-0.128859969504896,0.132309915907729,0.330093649606917,0.481362830614259
"X_pc361_3rd",-0.036412927956843,0.130505532582005,0.780233743924926,0.107775271041032
"tg5892nd_39",0.115171683850548,0.127783555366603,0.367427313830988,0.434828562224117
"tg5682nd_28",0.0303708306418945,0.126807830690024,0.810715724755712,0.0911314032644492
"tg5881st_43",0.0832939239940185,0.126702221658336,0.510924342814299,0.291643405013818
"tg5641st_75",0.104761194611621,0.128605433451767,0.415304834398388,0.381633013411376
"tg5321st_76",0.105370671684649,0.128348668932549,0.411662180712843,0.385459029680107
