"metabolite","apoe4","estimate","std_err","lower_ci","upper_ci"
"X_1_5_ag___1_deoxyglucose",1,-0.256661688442038,0.34297169425478,-0.928886209181407,0.415562832297331
"X_2_aminoadipic_acid__aaa_",0,0.174088050965568,0.195773344766296,-0.209627704776373,0.557803806707509
"X_2_aminoadipic_acid__aaa_",1,-0.609796850557297,0.367721718510284,-1.33053141883745,0.110937717722859
"X_2_deoxyuridine",0,-0.228449995141254,0.208708028011814,-0.63751773004441,0.180617739761902
"X_2_deoxyuridine",1,0.285971856345002,0.342820274627956,-0.385955881925792,0.957899594615795
"X_2_hydroxybutyric_acid__ahb_",0,0.0867767136410269,0.197637967815832,-0.300593703278004,0.474147130560058
"X_2_hydroxybutyric_acid__ahb_",1,-0.296250924236348,0.343226905867995,-0.968975659737619,0.376473811264923
"X_2_hydroxyglutaric_acid",0,0.247200185723424,0.207267806618177,-0.159044715248202,0.65344508669505
"X_2_hydroxyglutaric_acid",1,0.481691782339631,0.343645985904656,-0.191854350033495,1.15523791471276
"X_2_ketoisovaleric_acid__kiv_",0,0.230632022124686,0.214903294856621,-0.190578435794291,0.651842480043663
"X_2_ketoisovaleric_acid__kiv_",1,0.0446468296499957,0.32379047605557,-0.589982503418922,0.679276162718913
"X_3_hydroxybutyric_acid__bhb_",0,0.20816908574381,0.207241761942731,-0.198024767663942,0.614362939151562
"X_3_hydroxybutyric_acid__bhb_",1,-0.15033664448143,0.350816476209168,-0.8379369378514,0.53726364888854
"acetoacetic_acid",0,0.60446854303742,0.208144380064596,0.196505558110811,1.01243152796403
"acetoacetic_acid",1,-0.4009188795564,0.365783451981569,-1.11785444544028,0.316016686327476
"aconitic_acid",0,0.378888590737952,0.214837054930334,-0.0421920369255027,0.799969218401407
"aconitic_acid",1,-0.0101194488117814,0.341728648739346,-0.679907600340899,0.659668702717336
"adp",0,0.161464943085583,0.199169040331337,-0.228906375963838,0.551836262135003
"adp",1,0.513823092662785,0.365679696407832,-0.202909112296566,1.23055529762214
"a_ketoglutaric_acid",0,0.566195480322041,0.209214012519486,0.156136015783848,0.976254944860233
"a_ketoglutaric_acid",1,-0.314015393268594,0.338894309757784,-0.97824824039385,0.350217453856662
"allantoin",0,0.318023882551891,0.2092382610782,-0.0920831091613806,0.728130874265163
"allantoin",1,-0.281936264944569,0.349524233315881,-0.967003762243696,0.403131232354559
"amp",0,0.220296343973193,0.197896543604539,-0.167580881491704,0.608173569438089
"amp",1,0.72882766038306,0.36714933388435,0.00921496596973315,1.44844035479639
"anthranilic_acid",0,-0.181159805867211,0.198061901133886,-0.569361132089628,0.207041520355207
"anthranilic_acid",1,-0.0166206022346037,0.332033495324865,-0.667406253071339,0.634165048602132
"arachidonoylglycerol_acetate",0,0.0107043288295574,0.197812648516431,-0.377008462262647,0.398417119921761
"arachidonoylglycerol_acetate",1,0.234154003738751,0.348547274392564,-0.448998654070674,0.917306661548176
"atp",0,0.13579894352668,0.20286992946427,-0.261826118223289,0.533424005276648
"atp",1,0.766033950200983,0.372552079371306,0.0358318746332228,1.49623602576874
"beta_isovaleric_acid",0,0.58140162130067,0.233566454599898,0.123611370284871,1.03919187231647
"beta_isovaleric_acid",1,0.204370905340399,0.31351868759429,-0.41012572234441,0.818867533025209
"bilirubin",0,0.116113191779229,0.209925234374486,-0.295340267594763,0.52756665115322
"bilirubin",1,-0.19893825429074,0.333505599585936,-0.852609229479175,0.454732720897695
"citric_acid_isocitric_acid",0,0.370390842839156,0.202006792633213,-0.0255424707219415,0.766324156400253
"citric_acid_isocitric_acid",1,0.0459480901566869,0.371102561580889,-0.681412930541855,0.773309110855229
"cyclic_amp",0,-0.0515638610055771,0.204283427365421,-0.451959378641802,0.348831656630648
