"metabolite","apoe4","estimate","std_err","lower_ci","upper_ci"
"ps386_ps180226_55",1,0.0199355746761213,0.358610212712715,-0.6829404422408,0.722811591593043
"pc374_pc170204_22",0,-0.272892572007037,0.20518959263473,-0.675064173571108,0.129279029557034
"pc374_pc170204_22",1,-0.606179125407928,0.361185428693846,-1.31410256564787,0.101744314832011
"pc384_pc180224_35",0,-0.231008812994858,0.201128642127961,-0.625220951565661,0.163203325575945
"pc384_pc180224_35",1,-0.435448803191512,0.371181474487455,-1.16296449318692,0.292066886803901
"pc361_pc180181_34",0,0.0345319264852273,0.206692258067829,-0.370584899327717,0.439648752298172
"pc361_pc180181_34",1,-0.195139662764289,0.337485547616507,-0.856611336092644,0.466332010564065
"dg386_dg18320389",0,-0.117639771137188,0.201627168758761,-0.51282902190436,0.277549479629984
"dg386_dg18320389",1,-0.369527177572058,0.360807827073894,-1.07671051863689,0.337656163492774
"dg386_dg18220488",0,0.00412969618522767,0.196628587907213,-0.381262336112909,0.389521728483365
"dg386_dg18220488",1,-0.331453431011205,0.385293671844797,-1.08662902782701,0.423722165804598
"pe361_pe180181_47",0,0.166403501431534,0.19646795139072,-0.218673683294277,0.551480686157346
"pe361_pe180181_47",1,0.26544890444055,0.351557926849531,-0.423604632184531,0.954502441065632
"smd181220_",0,-0.152627499872437,0.205136307272811,-0.554694662127146,0.249439662382273
"smd181220_",1,-0.36627741930875,0.362268354018362,-1.07632339318474,0.343768554567239
"smd181241_",0,-0.225789702124281,0.207327710322202,-0.632152014355796,0.180572610107235
"smd181241_",1,-0.648400945123724,0.338072693652162,-1.31102342468196,0.014221534434514
"dg385_dg18220391",0,0.069128862601177,0.195539780258007,-0.314129106704517,0.452386831906871
"dg385_dg18220391",1,0.00381614381091872,0.377881449841476,-0.736831497878374,0.744463785500212
"dg342_dg16018290",0,-0.198614952931863,0.196102338421276,-0.582975536237565,0.185745630373838
"dg342_dg16018290",1,-0.151274931983618,0.361206220604573,-0.859239124368582,0.556689260401346
"pc394_pc190204_33",0,-0.353218801881694,0.205032779875428,-0.755083050437533,0.0486454466741455
"pc394_pc190204_33",1,-0.545935228146509,0.39129728400771,-1.31287790480162,0.221007448508603
"dg363_dg18118292",0,-0.179659867563495,0.198520943893919,-0.568760917595576,0.209441182468587
"dg363_dg18118292",1,0.0641287173908192,0.358043358265884,-0.637636264810314,0.765893699591952
"dg362_dg18128193",0,-0.221581596530179,0.196610662753707,-0.606938495527445,0.163775302467088
"dg362_dg18128193",1,-0.0566437032703226,0.361963289822333,-0.766091751322095,0.65280434478145
"pc4210_pc204226_2",0,-0.103891508982936,0.197131719879291,-0.490269679946346,0.282486661980474
"pc4210_pc204226_2",1,-0.400851394889223,0.370069858227943,-1.12618831701599,0.324485527237545
"tg5811tg160_205_226_19",0,-0.0807021302149039,0.204413564607398,-0.481352716845403,0.319948456415595
"tg5811tg160_205_226_19",1,-0.191697170169436,0.332870077144913,-0.844122521373466,0.460728181034594
"tg5812tg182_205_205_1",0,0.08353525336067,0.204692348003244,-0.317661748725687,0.484732255447027
"tg5812tg182_205_205_1",1,-0.558907299915521,0.343830021372969,-1.23281414180654,0.114999541975498
"tg5811tg183_204_204_7",0,0.17464975503042,0.19860109624572,-0.214608393611191,0.56390790367203
"tg5811tg183_204_204_7",1,-0.711798115270426,0.376673822665851,-1.45007880769549,0.0264825771546416
"tg6214tg182_226_226_15",0,0.188994561722674,0.206370980478218,-0.215492560014634,0.593481683459982
"tg6214tg182_226_226_15",1,-0.904368349269592,0.35999465881006,-1.60995788053731,-0.198778818001875
"tg548_6",0,0.00651555586092245,0.195038093487469,-0.375759107374517,0.388790219096362
"tg548_6",1,-0.336410513443734,0.346808977122294,-1.01615610860343,0.343335081715962
"tg6012tg160_226_226_29",0,-0.247102175072282,0.207903517356738,-0.654593069091489,0.160388718946924
"tg6012tg160_226_226_29",1,-0.995493190214979,0.383763606194435,-1.74766985835607,-0.243316522073886
"tg569tg182_182_205_11",0,-0.0473687064170497,0.200921010031075,-0.441173886077956,0.346436473243857
"tg569tg182_182_205_11",1,-0.421867761748677,0.340261114313906,-1.08877954580393,0.245044022306579
"tg526_17",0,-0.148729108617837,0.195851954836699,-0.532598940097767,0.235140722862092
"tg526_17",1,0.232549883090777,0.358150133774151,-0.469424379106559,0.934524145288114
"tg548tg140_182_226_10",0,-0.051567382236353,0.193228235583221,-0.430294723979466,0.327159959506761
