"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"guanosine_monophosphate__gmp_",0.360368878569345,0.409143744257007,0.378432604594502,0.422011453175455,0.242811712850929,0.614730367416246
"citidine_monophosphate__cmp_",0.412316677086101,0.423454896804713,0.330207107671153,0.481213582832344,0.370001026347258,0.431797071240215
"a_glycerophosphocholine",0.254950711067959,0.383897004255755,0.506618457324262,0.295318991868691,0.365883973618945,0.436656612982069
"glutathione_disulfide__gssg_",1.08599495958461,0.426841234700711,0.0109509626133969,1.96054770371776,0.0387168934886967,1.41209949627172
"anserine",-0.0788078283647887,0.388941230048742,0.839430938423279,0.0760150282876249,0.826883721346682,0.082555557833184
"cystathione",0.770807879759493,0.393922128901803,0.0503766430503862,1.29777077596588,0.083099155890131,1.08040338769748
"phosphoethanolamine",0.71805942738832,0.398943700944662,0.071876168383717,1.14341508256698,0.0372114437523062,1.4293234796292
"phosphocholine",0.357241350964425,0.382595674921337,0.350442792857222,0.455382867209968,0.623710163935501,0.20501717865989
"choline",0.413358849523973,0.393929625155785,0.294030145487043,0.531608141194905,0.54519908107973,0.263444884829915
"acetyl_lysine__alpha_",-0.517843849103662,0.394196909101164,0.188957967907605,0.723634790196582,0.266413539746497,0.574443707100221
"adenosyl_methyonine__sam_",-0.0346054440626004,0.38444740758225,0.928276513098731,0.0323226377624131,0.888408792691752,0.0513871518360668
"ornithine",-0.137105496667503,0.399541937310029,0.73148056997878,0.135797205373353,0.398600813972438,0.39946181877307
"citrulline",-0.378790577679569,0.411741895249895,0.357587946319183,0.446617128956918,0.561704659491126,0.250491973519458
"monomethylarginine__nmma_",0.0878176349709471,0.390949291211776,0.822269720263849,0.0849857021577775,0.196976904987643,0.705584690713536
"arginine",-0.543722556532065,0.395165001662901,0.1688408178454,0.772522552840279,0.331577238023042,0.479415290366296
"glutamic_acid__glutamate_",-0.831214627350016,0.392783362106992,0.0343263994928176,1.46437174747451,0.0976771563126788,1.01020699254893
"lysine",-0.652833908022554,0.394744356889608,0.0981652259836242,1.00804232930065,0.252731316251257,0.597340940777141
"adma_sdma",0.0909893378714108,0.388971601860742,0.81504488913458,0.0888184715464247,0.969354842364025,0.0135172158582781
