"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"dg362_dg18128193",0.164937893259856,0.411050580793009,0.688229180738947,0.162266917351195,0.523900970794029,0.280750796799049
"pc4210_pc204226_2",-0.296959885906286,0.4182199061844,0.477668917563734,0.320873017811768,0.485780841505135,0.313559617140341
"tg5811tg160_205_226_19",-0.110995039954532,0.389298215701771,0.775555489047077,0.110387124059487,0.785021204147119,0.105118612401605
"tg5812tg182_205_205_1",-0.642442553276191,0.398806092907229,0.107198339740311,0.969811940829865,0.244244351008188,0.612175472048669
"tg5811tg183_204_204_7",-0.886447870300846,0.424340556712207,0.0367076282762942,1.43524367487474,0.112331564603672,0.949498192028557
"tg6214tg182_226_226_15",-1.09336291099227,0.416823495434315,0.00871378660284374,2.05979307996857,0.0286920747108669,1.54223804698218
"tg548_6",-0.342926069304657,0.397238343393625,0.387986094604499,0.411183839211856,0.624280662698796,0.20462011727642
"tg6012tg160_226_226_29",-0.748391015142697,0.436203243351016,0.0862181778113614,1.06440116003506,0.017137886382345,1.76604274070258
"tg569tg182_182_205_11",-0.374499055331627,0.395029470340602,0.343115127083341,0.464560134569879,0.451050314560071,0.345775009969053
"tg526_17",0.381278991708615,0.407813378011643,0.349821809567152,0.456153118015139,0.606372430725533,0.217260552521044
"tg548tg140_182_226_10",-0.232718733620165,0.408147799355711,0.568553922472013,0.245228339909402,0.705926171823716,0.151240716577302
"tg526tg161_182_183_18",0.314996918618781,0.412587463785491,0.445184927830262,0.351459547551509,0.705067805366253,0.151769115518673
"tg462tg120_160_181_8",0.37510046999339,0.40108993869658,0.349683749220636,0.456324550097948,0.497052108631095,0.303598079466537
"tg526tg182_182_183_16",0.169166670442573,0.389979555579527,0.664445713136776,0.177540496208443,0.895463253088761,0.0479522314880108
"tg5811tg182_203_204_9",-0.915687395716142,0.411667237201691,0.0261256601422958,1.58293272700398,0.0816609992654114,1.08798531002655
"tg547tg160_182_205_27",0.0726904864840596,0.394378326250992,0.853765063709025,0.068661620612909,0.982792190692522,0.0075383031001984
"tg569tg161_182_226_12",-0.319171574129736,0.401832030029117,0.427026028982744,0.369545652143481,0.499680865569744,0.301307280808726
"tg483tg141_160_182_14",0.37043362623704,0.401347531985546,0.356020379184691,0.448525141594142,0.629518329167021,0.200991620377075
"tg5810tg182_182_226_23",-0.397322084008589,0.393139147434227,0.312188841626419,0.505582623716511,0.54260787190052,0.265513909988063
"tg569tg160_183_226_13",-0.315594116677615,0.401995108937866,0.432412795524653,0.36410146332296,0.48030674120871,0.318481317901536
"tg504tg161_161_182_21",0.169658966704707,0.419146412670045,0.685644700163562,0.163900876613517,0.713583359640864,0.146555286014797
"tg504tg160_161_183_22",0.149730272599924,0.423049865581212,0.723390929658368,0.140626941004335,0.761280894872597,0.118455069136834
"tg5810tg160_204_226_24",-1.08593901266933,0.418759582564,0.00950797558398187,2.0219119421895,0.034644095664348,1.4603707708325
"tg525tg161_182_182_26",0.185582179597824,0.409257586743878,0.65021712801666,0.186941594505923,0.829903553786741,0.0809723756865677
"tg568tg181_182_205_28",-0.269590504806228,0.41274938568102,0.513654515065769,0.289328890048562,0.80760106174054,0.0928031187678306
"tg525tg160_182_183_30",0.173058684954628,0.409103024382313,0.672280805363338,0.17244928833443,0.865515992262874,0.0627249031931465
"tg546tg182_182_182_32",0.138805663394322,0.397536687994329,0.726965882922667,0.138485970442341,0.932999762763941,0.0301184666825722
"tg6011tg181_204_226_35",-1.17581078952736,0.475947262359875,0.0134937731929442,1.86986659386063,0.0411123832111606,1.3860273472173
"tg568tg160_182_226_34",-0.525356990637736,0.412099075451243,0.202368795827035,0.693856452528308,0.240824251923284,0.618299780096481
"tg482tg140_160_182_33",0.260812596155872,0.406021152000538,0.520638107736906,0.283464047186907,0.812573216803916,0.0901374965382342
"tg589tg181_182_226_38",-0.430364750236688,0.396282215235208,0.277476464099199,0.556773848380343,0.469535272508561,0.328331777028475
"tg589tg182_182_225_39",-0.494199117577424,0.400786404086059,0.217548321396294,0.662444263376271,0.434456899496916,0.362053301468722
"tg503tg160_161_182_36",0.131323237521764,0.404912708151541,0.745692137580819,0.127440435993787,0.882052871243636,0.0545053819870306
"tg546tg160_182_204_40",-0.385144642854065,0.43470370330792,0.375621045587009,0.425250082736463,0.568640687393643,0.245162068883435
"tg567tg160_182_225_42",-0.379276223133679,0.415027608628591,0.360791563049548,0.442743626794916,0.621326760255005,0.20667994112243
"tg524tg160_182_182_41",0.0784972288624815,0.396855196274006,0.843202983368482,0.0740678655350188,0.704310063362533,0.152236106252573
"tg545tg181_182_182_44",0.170047514441202,0.396242795443372,0.66781421641276,0.175344339932896,0.896156248362417,0.0476162627869562
"tg545tg160_181_204_52",0.185509486032174,0.398203824720216,0.641311665556059,0.192930860128689,0.891471652448397,0.0498924622261183
"tg513tg160_171_182_45",0.261153659319225,0.397001529714362,0.510656855852395,0.291870833072092,0.761995618453732,0.11804752588722
"tg567tg160_181_226_46",-0.539425247761465,0.440131388547744,0.220349051400888,0.656888814780776,0.178152188970642,0.749208837068057
"tg434tg170_182_182_47",0.205629644073004,0.407893548851729,0.614173008083827,0.211709274017726,0.874000479460167,0.058488329119776
"tg588tg181_203_204_43",-0.414800258510099,0.399746370274336,0.299429026076988,0.523706102276022,0.581463424401572,0.235477598356256
"tg588tg181_181_226_48",-0.509066839981342,0.411251716566403,0.215772674423139,0.666003555476361,0.396964502392175,0.401248327253174
"tg502tg160_161_181_49",0.00898365839685921,0.416125963208001,0.982775971202315,0.00754547052917158,0.970155060322231,0.0131588467024337
"tg502tg160_160_182_50",0.00898365839685921,0.416125963208001,0.982775971202315,0.00754547052917158,0.970155060322231,0.0131588467024337
"tg566tg180_182_204_59",-0.480198286030835,0.408837582022091,0.240176653320964,0.619469211032461,0.412500012719346,0.384576033722682
"tg588tg180_204_204_55",-0.93158060399515,0.471303070796385,0.0480861530711002,1.3179799654261,0.138701198349093,0.857919786697801
"tg566tg160_181_225_53",0.193901711401601,0.409365310379761,0.635739352910894,0.196720904468443,0.840518918881891,0.0754525067652135
"tg566tg181_181_204_60",-0.395885455060902,0.451964752561436,0.381072937790072,0.418991891914669,0.681163199613606,0.166748823182221
"tg523tg160_181_182_54",0.138225527494252,0.404673984683732,0.732672593034257,0.135090053740927,0.707000869159912,0.150580052297695
"tg587tg181_182_224_56",-0.340176118100271,0.395439556046538,0.389652307380318,0.409322747682022,0.536449655700396,0.270471029107966
