RSID	#STUDY	PVALUE_FE	BETA_FE	STD_FE	PVALUE_RE	BETA_RE	STD_RE	PVALUE_RE2	STAT1_RE2	STAT2_RE2	PVALUE_BE	I_SQUARE	Q	PVALUE_Q	TAU_SQUARE	PVALUES_OF_STUDIES(Tab_delimitered)	MVALUES_OF_STUDIES(Tab_delimitered)
pc322_pc140182_24	2	0.831211	-0.0487840	0.228873	0.831211	-0.0487840	0.228873	0.869601	0.0454326	0.00000	NA	0.00000	0.0131551	0.908686	0.00000	0.989584	0.809015	NA	NA	
pc332_pc150182_7	2	0.413979	-0.182393	0.223271	0.413979	-0.182393	0.223271	0.448765	0.667345	0.00000	NA	0.00000	0.0210949	0.884521	0.00000	0.563611	0.551324	NA	NA	
pc340_pc160180_32	2	0.181363	0.313463	0.234528	0.637941	0.221597	0.470902	0.153484	1.78642	0.437974	NA	73.4551	3.76720	0.0522670	0.327390	0.463386	0.0251153	NA	NA	
pc341_pc160181_26	2	0.529190	0.141557	0.224964	0.529190	0.141557	0.224964	0.565037	0.395947	0.00000	NA	0.00000	0.192759	0.660630	0.00000	0.982357	0.443109	NA	NA	
pc342_pc160182_14	2	0.609885	0.115272	0.225918	0.609885	0.115272	0.225918	0.644854	0.260342	0.00000	NA	0.00000	0.0672267	0.795418	0.00000	0.939750	0.570494	NA	NA	
pc343_pc160183_8	2	0.985769	0.00397640	0.222933	0.985769	0.00397640	0.222933	0.992538	0.000318150	0.00000	NA	0.00000	0.0420941	0.837441	0.00000	0.855827	0.922757	NA	NA	
pc343_pc161182_1	2	0.880192	-0.0336244	0.223083	0.880192	-0.0336244	0.223083	0.916481	0.0227183	0.00000	NA	0.00000	0.000244661	0.987520	0.00000	0.945642	0.892350	NA	NA	
pc352_pc170182_23	2	0.505214	-0.150665	0.226119	0.505214	-0.150665	0.226119	0.541270	0.443967	0.00000	NA	0.00000	0.0222722	0.881365	0.00000	0.805320	0.524266	NA	NA	
pc361_pc180181_34	2	0.859830	-0.0394743	0.223535	0.859830	-0.0394743	0.223535	0.897840	0.0311844	0.00000	NA	0.00000	0.339639	0.560038	0.00000	0.561507	0.854300	NA	NA	
pc362_pc180182_29	2	0.516519	0.152268	0.234721	0.516519	0.152268	0.234721	0.552508	0.420838	0.00000	NA	0.00000	0.274569	0.600283	0.00000	0.424231	0.811560	NA	NA	
pc363_pc181182_18	2	0.663382	-0.100073	0.229920	0.663382	-0.100073	0.229920	0.696376	0.189442	0.00000	NA	0.00000	0.0902107	0.763909	0.00000	0.997420	0.596936	NA	NA	
pc364_10	2	0.305276	-0.234812	0.229044	0.305276	-0.234812	0.229044	0.335813	1.05100	0.00000	NA	0.00000	0.136936	0.711346	0.00000	0.384724	0.510821	NA	NA	
pc365_3	2	0.684419	-0.0947598	0.233145	0.660382	-0.136391	0.310412	0.717120	0.165194	0.00000	NA	39.0742	1.64134	0.200142	0.0785934	0.200095	0.684725	NA	NA	
pc372_pc182190_36	2	0.758474	-0.0680604	0.221346	0.758474	-0.0680604	0.221346	0.787642	0.0945468	0.00000	NA	0.00000	0.462235	0.496581	0.00000	0.696819	0.524529	NA	NA	
pc374_pc170204_22	2	0.843784	-0.0459397	0.233131	0.843784	-0.0459397	0.233131	0.882297	0.0388308	2.22045E-16	NA	0.00000	0.697316	0.403687	0.00000	0.422634	0.760186	NA	NA	
pc384_pc180204_28	2	0.562794	-0.132598	0.229132	0.562794	-0.132598	0.229132	0.598541	0.334890	1.38778E-17	NA	0.00000	0.121043	0.727906	0.00000	0.546023	0.762352	NA	NA	
pc384_pc180224_35	2	0.715011	-0.0832087	0.227885	0.715011	-0.0832087	0.227885	0.746205	0.133323	0.00000	NA	0.00000	0.117117	0.732183	0.00000	0.627423	0.902952	NA	NA	
pc385_16	2	0.718295	-0.0837429	0.232143	0.697202	-0.100124	0.257323	0.749249	0.130132	0.00000	NA	13.9704	1.16239	0.280970	0.0213443	0.269868	0.784047	NA	NA	
pc386_9	2	0.711383	-0.0899902	0.243217	0.664859	-0.151742	0.350269	0.742823	0.136900	0.00000	NA	46.2245	1.85958	0.172673	0.118195	0.181161	0.648015	NA	NA	
pc394_pc190204_33	2	0.966805	-0.0100723	0.242031	0.966805	-0.0100723	0.242031	0.981529	0.00173189	0.00000	NA	0.00000	0.244169	0.621211	0.00000	0.662697	0.813529	NA	NA	
pc396_pc170226_20	2	0.849510	-0.0435923	0.229743	0.849510	-0.0435923	0.229743	0.887929	0.0360027	0.00000	NA	0.00000	0.657568	0.417420	0.00000	0.440101	0.754788	NA	NA	
pc405_pc180225_30	2	0.799108	-0.0581025	0.228300	0.799108	-0.0581025	0.228300	0.835182	0.0647709	0.00000	NA	0.00000	0.267613	0.604937	0.00000	0.566983	0.945771	NA	NA	
pc406_pc180226_27	2	0.875919	0.0367154	0.235137	0.875919	0.0367154	0.235137	0.912672	0.0243811	0.00000	NA	0.00000	0.964873	0.325962	0.00000	0.478645	0.485132	NA	NA	
pc407_pc181226_15	2	0.893199	-0.0314788	0.234466	0.893199	-0.0314788	0.234466	0.927741	0.0180250	0.00000	NA	0.00000	0.201814	0.653261	0.00000	0.772440	0.712078	NA	NA	
pc408_pc182226_6	2	0.236009	-0.276882	0.233651	0.236009	-0.276882	0.233651	0.262218	1.40428	0.00000	NA	0.00000	0.279503	0.597027	0.00000	0.261693	0.514947	NA	NA	
pc4210_pc204226_2	2	0.692618	0.0877600	0.222006	0.778179	0.0700793	0.248779	0.725041	0.156266	0.00000	NA	15.1261	1.17822	0.277719	0.0217009	0.477669	0.362185	NA	NA	
pe341_pe160181_42	2	0.688250	-0.0936166	0.233323	0.969551	0.0154644	0.405136	0.720833	0.160986	0.00000	NA	60.0991	2.50621	0.113399	0.203592	0.257778	0.238989	NA	NA	
pe342_pe160182_38	2	0.699250	-0.0897687	0.232361	0.983276	-0.00766539	0.365671	0.731382	0.149253	0.00000	NA	53.0728	2.13096	0.144350	0.147527	0.308251	0.265074	NA	NA	
pe361_pe180181_47	2	0.176847	-0.308344	0.228314	0.352230	-0.272007	0.292395	0.198357	1.82392	0.00000	NA	34.0693	1.51674	0.218113	0.0616244	0.805355	0.0701313	NA	NA	
pe363_pe181182_40	2	0.360439	-0.222520	0.243316	0.922797	-0.0534727	0.551771	0.247187	0.836362	0.655029	NA	77.1359	4.37367	0.0364984	0.473556	0.213428	0.0556666	NA	NA	
pe364_pe160204_39	2	0.699587	-0.0883521	0.228964	0.699587	-0.0883521	0.228964	0.731703	0.148901	0.00000	NA	0.00000	0.482086	0.487479	0.00000	0.703386	0.485711	NA	NA	
pe384_pe180204_45	2	0.168127	-0.315674	0.229040	0.168127	-0.315674	0.229040	0.188849	1.89957	0.00000	NA	0.00000	0.802278	0.370413	0.00000	0.990861	0.100240	NA	NA	
pe385_pe180205_41	2	0.611321	-0.117232	0.230687	0.984553	-0.00789665	0.407867	0.646260	0.258255	0.00000	NA	61.9031	2.62488	0.105200	0.211564	0.272771	0.194874	NA	NA	
pe386_pe160226_37	2	0.537293	-0.141315	0.229069	0.537293	-0.141315	0.229069	0.573220	0.380581	0.00000	NA	0.00000	0.0223078	0.881271	0.00000	0.831540	0.549822	NA	NA	
pe405_pe180225_46	2	0.495910	-0.154989	0.227611	0.495910	-0.154989	0.227611	0.531930	0.463677	0.00000	NA	0.00000	0.511375	0.474544	0.00000	0.808899	0.338379	NA	NA	
pe406_pe180226_43	2	0.453893	-0.171240	0.228643	0.453893	-0.171240	0.228643	0.489498	0.560911	0.00000	NA	0.00000	0.0153082	0.901532	0.00000	0.609131	0.574763	NA	NA	
pg363_pg181182_48	2	0.179354	-0.307207	0.228791	0.179354	-0.307207	0.228791	0.201078	1.80297	0.00000	NA	0.00000	0.652748	0.419132	0.00000	0.155571	0.507629	NA	NA	
pg364_pg182182_44	2	0.118978	-0.379488	0.243405	0.118978	-0.379488	0.243405	0.134865	2.43073	0.00000	NA	0.00000	0.367951	0.544123	0.00000	0.686078	0.104511	NA	NA	
pg364_pg182182_47	2	0.512571	-0.163630	0.249878	0.512571	-0.163630	0.249878	0.548597	0.428816	0.00000	NA	0.00000	0.693268	0.405055	0.00000	0.762239	0.310029	NA	NA	
pg386_pg182204_43	2	0.217494	0.298374	0.241948	0.228627	0.296125	0.245971	0.242345	1.52083	0.00000	NA	2.63422	1.02705	0.310851	0.00355175	0.911031	0.111319	NA	NA	
pg408_pg182226_42	2	0.993772	-0.00178545	0.228754	0.883507	0.0436267	0.297744	0.996820	6.09199E-05	0.00000	NA	33.1429	1.49573	0.221330	0.0643258	0.301341	0.513200	NA	NA	
pg4210_pg204226_41	2	0.280490	-0.247613	0.229437	0.280490	-0.247613	0.229437	0.309629	1.16471	0.00000	NA	0.00000	0.0380645	0.845314	0.00000	0.658367	0.315559	NA	NA	
pg4412_pg226226_40	2	0.0659952	-0.440475	0.239590	0.0659952	-0.440475	0.239590	0.0757293	3.37992	0.00000	NA	0.00000	0.00517466	0.942654	0.00000	0.308719	0.125368	NA	NA	
pi342_pi160182_62	2	0.414144	0.188923	0.231347	0.414144	0.188923	0.231347	0.448935	0.666872	0.00000	NA	0.00000	0.0287049	0.865462	0.00000	0.543070	0.568204	NA	NA	
pi343_pi161182_60	2	0.427674	0.182913	0.230608	0.427674	0.182913	0.230608	0.462773	0.629132	0.00000	NA	0.00000	0.873476	0.349995	0.00000	0.222805	0.898111	NA	NA	
pi362_pi180182_71	2	0.341905	-0.215143	0.226369	0.341905	-0.215143	0.226369	0.374170	0.903275	0.00000	NA	0.00000	0.551419	0.457739	0.00000	0.943171	0.228590	NA	NA	
pi363_pi180183_68	2	0.862423	-0.0402840	0.232464	0.948729	0.0223515	0.347596	0.900282	0.0300298	0.00000	NA	50.5197	2.02100	0.155136	0.125881	0.284696	0.341044	NA	NA	
pi363_pi181182_64	2	0.423241	-0.180805	0.225778	0.869658	-0.0717891	0.437490	0.393462	0.641299	0.195216	NA	69.8850	3.32061	0.0684164	0.270601	0.296160	0.0902166	NA	NA	
pi364_pi160204_63	2	0.180024	-0.295459	0.220380	0.180024	-0.295459	0.220380	0.201806	1.79742	0.00000	NA	0.00000	0.190531	0.662475	0.00000	0.270301	0.379373	NA	NA	
pi365_pi160205_58	2	0.450580	-0.178176	0.236167	0.524267	-0.165080	0.259240	0.486121	0.569192	0.00000	NA	14.1245	1.16448	0.280539	0.0207759	0.651889	0.216091	NA	NA	
pi383_pi180203_74	2	0.729731	0.0770627	0.223058	0.729731	0.0770627	0.223058	0.759733	0.119359	0.00000	NA	0.00000	0.0109856	0.916525	0.00000	0.773435	0.827531	NA	NA	
pi384_pi180204_72	2	0.241158	-0.281632	0.240281	0.241158	-0.281632	0.240281	0.267742	1.37381	0.00000	NA	0.00000	0.0872353	0.767722	0.00000	0.385988	0.399607	NA	NA	
pi385_pi181204_65	2	0.202123	-0.298376	0.233924	0.731413	-0.170988	0.498149	0.160384	1.62697	0.527903	NA	75.2689	4.04349	0.0443420	0.376200	0.362022	0.0278135	NA	NA	
pi406pi18226_70	2	0.111755	-0.374361	0.235395	0.111755	-0.374361	0.235395	0.126865	2.52923	0.00000	NA	0.00000	0.171419	0.678854	0.00000	0.207963	0.290976	NA	NA	
ps384_ps180204_56	2	0.890045	-0.0334689	0.242094	0.905072	-0.0297303	0.249298	0.925058	0.0191123	0.00000	NA	4.83064	1.05076	0.305332	0.00652855	0.457004	0.472275	NA	NA	
ps386_ps160226_51	2	0.634155	-0.105975	0.222688	0.634155	-0.105975	0.222688	0.668315	0.226469	0.00000	NA	0.00000	0.611096	0.434376	0.00000	0.360301	0.978591	NA	NA	
ps386_ps180226_55	2	0.839788	-0.0462734	0.228889	0.839788	-0.0462734	0.228889	0.878310	0.0408707	0.00000	NA	0.00000	0.000263010	0.987061	0.00000	0.920874	0.859647	NA	NA	
smd180181_	2	0.916010	-0.0241616	0.229104	0.916010	-0.0241616	0.229104	0.946241	0.0111220	0.00000	NA	0.00000	0.718793	0.396540	0.00000	0.438624	0.718395	NA	NA	
smd181160_77	2	0.954557	-0.0129496	0.227243	0.954557	-0.0129496	0.227243	0.973783	0.00324738	0.00000	NA	0.00000	0.753967	0.385223	0.00000	0.448726	0.668512	NA	NA	
